season,round,circuit_id,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,driver_age
1951,6,nurburgring,False,False,True,False,False,duncan_hamilton,British,lago,20,15,0,0,0,0,0,0,31
1951,6,nurburgring,False,False,True,False,False,pietsch,German,alfa,7,16,0,0,0,0,0,0,40
1951,6,nurburgring,False,False,True,False,False,simon,French,simca,12,17,0,0,0,0,0,0,31
1951,6,nurburgring,False,False,True,False,False,farina,Italian,alfa,4,18,15,1,2,0,0,0,44
1951,6,nurburgring,False,False,True,False,False,etancelin,French,lago,21,19,0,0,0,0,0,0,54
1951,6,nurburgring,False,False,True,False,False,chiron,Monegasque,lago,13,20,0,0,20,0,0,0,51
1951,6,nurburgring,False,False,True,False,False,branca,Swiss,maserati,17,21,0,0,0,0,0,0,34
1951,6,nurburgring,False,False,True,False,False,graffenried,Swiss,maserati,16,22,2,0,17,0,0,0,37
1951,7,monza,True,False,False,False,False,ascari,Italian,ferrari,3,1,17,1,2,0,0,0,33
1951,7,monza,True,False,False,False,False,gonzalez,Argentine,ferrari,4,2,15,1,3,0,0,0,28
1951,7,monza,True,False,False,False,False,farina,Italian,alfa,7,3,15,1,4,0,0,0,44
1951,7,monza,True,False,False,False,False,bonetto,Italian,alfa,7,3,3,0,13,0,0,0,48
1951,7,monza,True,False,False,False,False,villoresi,Italian,ferrari,5,4,15,0,5,0,0,0,42
1951,7,monza,True,False,False,False,False,taruffi,Italian,ferrari,6,5,8,0,7,0,0,0,44
1951,7,monza,True,False,False,False,False,simon,French,simca,11,6,0,0,0,0,0,0,31
1951,7,monza,True,False,False,False,False,rosier,French,lago,15,7,3,0,12,0,0,0,45
1951,7,monza,True,False,False,False,False,cabantous,French,lago,14,8,2,0,16,0,0,0,46
1951,7,monza,True,False,False,False,False,rol,Italian,osca,18,9,0,0,0,0,0,0,43
1951,7,monza,True,False,False,False,False,fangio,Argentine,alfa,1,10,27,2,1,0,0,0,40
1951,7,monza,True,False,False,False,False,trintignant,French,simca,12,11,0,0,0,0,0,0,33
1951,7,monza,True,False,False,False,False,manzon,French,simca,13,12,0,0,25,0,0,0,34
1951,7,monza,True,False,False,False,False,chiron,Monegasque,lago,17,13,0,0,20,0,0,0,52
1951,7,monza,True,False,False,False,False,levegh,French,lago,20,14,0,0,28,0,0,0,45
1951,7,monza,True,False,False,False,False,swaters,American,lago,22,15,0,0,0,0,0,0,24
1951,7,monza,True,False,False,False,False,farina,Italian,alfa,2,16,15,1,4,0,0,0,44
1951,7,monza,True,False,False,False,False,claes,Belgian,lago,21,17,0,0,24,0,0,0,35
1951,7,monza,True,False,False,False,False,graffenried,Swiss,alfa,9,18,2,0,17,0,0,0,37
1951,7,monza,True,False,False,False,False,whitehead,British,ferrari,19,19,0,0,0,0,0,0,36
1951,7,monza,True,False,False,False,False,landi,Brazilian,ferrari,16,20,0,0,0,0,0,0,44
1951,7,monza,True,False,False,False,False,reg_parnell,British,brm,8,21,5,0,9,0,0,0,40
1951,7,monza,True,False,False,False,False,richardson,British,brm,10,22,0,0,0,0,0,0,40
1951,8,pedralbes,False,False,True,False,False,fangio,Argentine,alfa,2,1,27,2,1,0,0,0,40
1951,8,pedralbes,False,False,True,False,False,gonzalez,Argentine,ferrari,3,2,21,1,3,0,0,0,29
1951,8,pedralbes,False,False,True,False,False,farina,Italian,alfa,4,3,17,1,4,0,0,0,44
1951,8,pedralbes,False,False,True,False,False,ascari,Italian,ferrari,1,4,25,2,2,0,0,0,33
1951,8,pedralbes,False,False,True,False,False,bonetto,Italian,alfa,8,5,5,0,9,0,0,0,48
1951,8,pedralbes,False,False,True,False,False,graffenried,Swiss,alfa,6,6,2,0,17,0,0,0,37
1951,8,pedralbes,False,False,True,False,False,rosier,French,lago,20,7,3,0,13,0,0,0,45
1951,8,pedralbes,False,False,True,False,False,etancelin,French,lago,13,8,0,0,0,0,0,0,54
1951,8,pedralbes,False,False,True,False,False,manzon,French,simca,9,9,0,0,26,0,0,0,34
1951,8,pedralbes,False,False,True,False,False,godia,Spanish,maserati,17,10,0,0,0,0,0,0,30
1951,8,pedralbes,False,False,True,False,False,villoresi,Italian,ferrari,5,11,15,0,5,0,0,0,42
1951,8,pedralbes,False,False,True,False,False,simon,French,simca,10,12,0,0,22,0,0,0,31
1951,8,pedralbes,False,False,True,False,False,claes,Belgian,lago,15,13,0,0,25,0,0,0,35
1951,8,pedralbes,False,False,True,False,False,taruffi,Italian,ferrari,7,14,10,0,6,0,0,0,45
1951,8,pedralbes,False,False,True,False,False,trintignant,French,simca,11,15,0,0,0,0,0,0,33
1951,8,pedralbes,False,False,True,False,False,grignard,French,lago,16,16,0,0,0,0,0,0,46
1951,8,pedralbes,False,False,True,False,False,cabantous,French,lago,14,17,2,0,16,0,0,0,47
1951,8,pedralbes,False,False,True,False,False,chiron,Monegasque,lago,12,18,0,0,20,0,0,0,52
1951,8,pedralbes,False,False,True,False,False,bira,Thai,maserati,19,19,0,0,0,0,0,0,37
1951,8,pedralbes,False,False,True,False,False,jover,Spanish,maserati,18,20,0,0,0,0,0,0,47
1952,1,bremgarten,True,False,False,False,False,taruffi,Italian,ferrari,2,1,0,0,0,0,0,0,45
1952,1,bremgarten,True,False,False,False,False,fischer,Swiss,ferrari,5,2,0,0,0,0,0,0,40
1952,1,bremgarten,True,False,False,False,False,behra,French,gordini,7,3,0,0,0,0,0,0,31
1952,1,bremgarten,True,False,False,False,False,wharton,British,frazer_nash,13,4,0,0,0,0,0,0,36
1952,1,bremgarten,True,False,False,False,False,alan_brown,British,cooper,15,5,0,0,0,0,0,0,32
1952,1,bremgarten,True,False,False,False,False,graffenried,Swiss,maserati,8,6,0,0,0,0,0,0,38
1952,1,bremgarten,True,False,False,False,False,hirt,Swiss,ferrari,19,7,0,0,0,0,0,0,42
1952,1,bremgarten,True,False,False,False,False,brandon,British,cooper,17,8,0,0,0,0,0,0,31
1952,1,bremgarten,True,False,False,False,False,bira,Thai,simca,11,9,0,0,0,0,0,0,37
1952,1,bremgarten,True,False,False,False,False,simon,French,ferrari,4,10,0,0,0,0,0,0,32
1952,1,bremgarten,True,False,False,False,False,farina,Italian,ferrari,4,10,0,0,0,0,0,0,45
1952,1,bremgarten,True,False,False,False,False,schell,American,maserati,18,11,0,0,0,0,0,0,30
1952,1,bremgarten,True,False,False,False,False,moss,British,hwm,9,12,0,0,0,0,0,0,22
1952,1,bremgarten,True,False,False,False,False,macklin,British,hwm,12,13,0,0,0,0,0,0,32
1952,1,bremgarten,True,False,False,False,False,manzon,French,gordini,3,14,0,0,0,0,0,0,35
1952,1,bremgarten,True,False,False,False,False,farina,Italian,ferrari,1,15,0,0,0,0,0,0,45
1952,1,bremgarten,True,False,False,False,False,collins,British,hwm,6,16,0,0,0,0,0,0,20
1952,1,bremgarten,True,False,False,False,False,abecassis,British,hwm,10,17,0,0,0,0,0,0,39
1952,1,bremgarten,True,False,False,False,False,hans_stuck,German,afm,14,18,0,0,0,0,0,0,51
1952,1,bremgarten,True,False,False,False,False,ulmen,German,veritas,16,19,0,0,0,0,0,0,46
1952,1,bremgarten,True,False,False,False,False,rosier,French,ferrari,20,20,0,0,0,0,0,0,46
1952,1,bremgarten,True,False,False,False,False,terra,Swiss,simca,21,21,0,0,0,0,0,0,33
1952,2,indianapolis,True,False,False,False,False,ruttman,American,kuzma,7,1,0,0,0,0,0,0,22
1952,2,indianapolis,True,False,False,False,False,rathmann,American,kurtis_kraft,10,2,0,0,0,0,0,0,23
1952,2,indianapolis,True,False,False,False,False,hanks,American,kurtis_kraft,5,3,0,0,0,0,0,0,37
1952,2,indianapolis,True,False,False,False,False,darter,American,lesovsky,6,4,0,0,0,0,0,0,39
1952,2,indianapolis,True,False,False,False,False,cross,American,kurtis_kraft,20,5,0,0,0,0,0,0,34
1952,2,indianapolis,True,False,False,False,False,bryan,American,kurtis_kraft,21,6,0,0,0,0,0,0,26
1952,2,indianapolis,True,False,False,False,False,reece,American,kurtis_kraft,23,7,0,0,0,0,0,0,22
1952,2,indianapolis,True,False,False,False,False,george_connor,American,kurtis_kraft,14,8,0,0,0,0,0,0,45
1952,2,indianapolis,True,False,False,False,False,griffith,American,kurtis_kraft,9,9,0,0,0,0,0,0,36
1952,2,indianapolis,True,False,False,False,False,parsons,American,kurtis_kraft,31,10,0,0,0,0,0,0,33
1952,2,indianapolis,True,False,False,False,False,mcgrath,American,kurtis_kraft,3,11,0,0,0,0,0,0,32
1952,2,indianapolis,True,False,False,False,False,rigsby,American,watson,26,12,0,0,0,0,0,0,28
1952,2,indianapolis,True,False,False,False,False,james,American,kurtis_kraft,16,13,0,0,0,0,0,0,27
1952,2,indianapolis,True,False,False,False,False,schindler,American,stevens,15,14,0,0,0,0,0,0,43
1952,2,indianapolis,True,False,False,False,False,fonder,American,sherman,13,15,0,0,0,0,0,0,34
1952,2,indianapolis,True,False,False,False,False,johnson,American,trevis,24,16,0,0,0,0,0,0,33
1952,2,indianapolis,True,False,False,False,False,vukovich,American,kurtis_kraft,8,17,0,0,0,0,0,0,33
1952,2,indianapolis,True,False,False,False,False,stevenson,American,kurtis_kraft,11,18,0,0,0,0,0,0,32
1952,2,indianapolis,True,False,False,False,False,banks,American,lesovsky,12,19,0,0,0,0,0,0,38
1952,2,indianapolis,True,False,False,False,False,ayulo,American,lesovsky,28,20,0,0,0,0,0,0,30
1952,2,indianapolis,True,False,False,False,False,mcdowell,American,kurtis_kraft,33,21,0,0,0,0,0,0,37
1952,2,indianapolis,True,False,False,False,False,webb,American,bromme,29,22,0,0,0,0,0,0,41
1952,2,indianapolis,True,False,False,False,False,ward,American,kurtis_kraft,22,23,0,0,0,0,0,0,31
1952,2,indianapolis,True,False,False,False,False,bettenhausen,American,deidt,30,24,0,0,0,0,0,0,35
1952,2,indianapolis,True,False,False,False,False,nalon,American,kurtis_kraft,4,25,0,0,0,0,0,0,39
1952,2,indianapolis,True,False,False,False,False,sweikert,American,kurtis_kraft,32,26,0,0,0,0,0,0,26
1952,2,indianapolis,True,False,False,False,False,agabashian,American,kurtis_kraft,1,27,0,0,0,0,0,0,38
1952,2,indianapolis,True,False,False,False,False,hartley,American,kurtis_kraft,18,28,0,0,0,0,0,0,26
1952,2,indianapolis,True,False,False,False,False,bob_scott,American,kurtis_kraft,25,29,0,0,0,0,0,0,23
1952,2,indianapolis,True,False,False,False,False,miller,American,kurtis_kraft,27,30,0,0,0,0,0,0,49
1952,3,spa,False,False,False,True,False,ascari,Italian,ferrari,1,1,0,0,0,0,0,0,33
1952,3,spa,False,False,False,True,False,farina,Italian,ferrari,2,2,0,0,0,0,0,0,45
1952,3,spa,False,False,False,True,False,manzon,French,gordini,4,3,0,0,0,0,0,0,35
1952,3,spa,False,False,False,True,False,hawthorn,British,cooper,6,4,0,0,0,0,0,0,23
1952,3,spa,False,False,False,True,False,frere,Belgian,hwm,8,5,0,0,0,0,0,0,35
1952,3,spa,False,False,False,True,False,alan_brown,British,cooper,9,6,2,0,9,0,0,0,32
1952,3,spa,False,False,False,True,False,tornaco,Belgian,ferrari,13,7,0,0,0,0,0,0,25
1952,3,spa,False,False,False,True,False,claes,Belgian,gordini,19,8,0,0,0,0,0,0,35
1952,3,spa,False,False,False,True,False,brandon,British,cooper,12,9,0,0,16,0,0,0,31
1952,3,spa,False,False,False,True,False,bira,Thai,simca,18,10,0,0,30,0,0,0,37
1952,3,spa,False,False,False,True,False,macklin,British,hwm,14,11,0,0,0,0,0,0,32
1952,3,spa,False,False,False,True,False,laurent,Belgian,hwm,20,12,0,0,0,0,0,0,39
1952,3,spa,False,False,False,True,False,legat,Belgian,veritas,21,13,0,0,0,0,0,0,53
1952,3,spa,False,False,False,True,False,obrien,American,simca,22,14,0,0,0,0,0,0,44
1952,3,spa,False,False,False,True,False,gaze,Australian,hwm,16,15,0,0,0,0,0,0,32
1952,3,spa,False,False,False,True,False,charrington,British,butterworth,15,16,0,0,0,0,0,0,36
1952,3,spa,False,False,False,True,False,taruffi,Italian,ferrari,3,17,9,1,1,0,0,0,45
1952,3,spa,False,False,False,True,False,behra,French,gordini,5,18,4,0,5,0,0,0,31
1952,3,spa,False,False,False,True,False,wharton,British,frazer_nash,7,19,3,0,8,0,0,0,36
1952,3,spa,False,False,False,True,False,rosier,French,ferrari,17,20,0,0,0,0,0,0,46
1952,3,spa,False,False,False,True,False,collins,British,hwm,11,21,0,0,0,0,0,0,20
1952,3,spa,False,False,False,True,False,moss,British,era,10,22,0,0,0,0,0,0,22
1952,4,essarts,False,False,False,True,False,ascari,Italian,ferrari,1,1,9,1,2,0,0,0,33
1952,4,essarts,False,False,False,True,False,farina,Italian,ferrari,2,2,6,0,4,0,0,0,45
1952,4,essarts,False,False,False,True,False,taruffi,Italian,ferrari,3,3,9,1,1,0,0,0,45
1952,4,essarts,False,False,False,True,False,manzon,French,gordini,5,4,4,0,7,0,0,0,35
1952,4,essarts,False,False,False,True,False,trintignant,French,simca,6,5,0,0,0,0,0,0,34
1952,4,essarts,False,False,False,True,False,collins,British,hwm,8,6,0,0,0,0,0,0,20
1952,4,essarts,False,False,False,True,False,behra,French,gordini,4,7,4,0,8,0,0,0,31
1952,4,essarts,False,False,False,True,False,etancelin,French,maserati,18,8,0,0,0,0,0,0,55
1952,4,essarts,False,False,False,True,False,macklin,British,hwm,14,9,0,0,28,0,0,0,32
1952,4,essarts,False,False,False,True,False,cabantous,French,hwm,10,10,0,0,0,0,0,0,47
1952,4,essarts,False,False,False,True,False,hirt,Swiss,ferrari,17,11,0,0,20,0,0,0,42
1952,4,essarts,False,False,False,True,False,fischer,Swiss,ferrari,17,11,6,0,5,0,0,0,40
1952,4,essarts,False,False,False,True,False,comotti,Italian,ferrari,16,12,0,0,0,0,0,0,45
1952,4,essarts,False,False,False,True,False,bira,Thai,gordini,7,13,0,0,26,0,0,0,37
1952,4,essarts,False,False,False,True,False,hawthorn,British,cooper,15,14,3,0,12,0,0,0,23
1952,4,essarts,False,False,False,True,False,schell,American,maserati,12,15,0,0,0,0,0,0,31
1952,4,essarts,False,False,False,True,False,graffenried,Swiss,maserati,12,15,0,0,18,0,0,0,38
1952,4,essarts,False,False,False,True,False,whitehead,British,alta,13,16,0,0,0,0,0,0,37
1952,4,essarts,False,False,False,True,False,rosier,French,ferrari,9,17,0,0,0,0,0,0,46
1952,4,essarts,False,False,False,True,False,claes,Belgian,simca,20,18,0,0,23,0,0,0,35
1952,4,essarts,False,False,False,True,False,schell,American,maserati,11,19,0,0,0,0,0,0,31
1952,4,essarts,False,False,False,True,False,carini,Italian,ferrari,19,20,0,0,0,0,0,0,31
1952,5,silverstone,False,False,False,False,False,ascari,Italian,ferrari,2,1,18,2,1,0,0,0,34
1952,5,silverstone,False,False,False,False,False,taruffi,Italian,ferrari,3,2,13,1,2,0,0,0,45
1952,5,silverstone,False,False,False,False,False,hawthorn,British,cooper,7,3,3,0,10,0,0,0,23
1952,5,silverstone,False,False,False,False,False,poore,British,connaught,8,4,0,0,0,0,0,0,35
1952,5,silverstone,False,False,False,False,False,thompson,British,connaught,9,5,0,0,0,0,0,0,32
1952,5,silverstone,False,False,False,False,False,farina,Italian,ferrari,1,6,12,0,3,0,0,0,45
1952,5,silverstone,False,False,False,False,False,reg_parnell,British,cooper,6,7,0,0,0,0,0,0,41
1952,5,silverstone,False,False,False,False,False,salvadori,British,ferrari,19,8,0,0,0,0,0,0,30
1952,5,silverstone,False,False,False,False,False,downing,British,connaught,5,9,0,0,0,0,0,0,34
1952,5,silverstone,False,False,False,False,False,whitehead,British,ferrari,20,10,0,0,0,0,0,0,37
1952,5,silverstone,False,False,False,False,False,bira,Thai,gordini,10,11,0,0,0,0,0,0,38
1952,5,silverstone,False,False,False,False,False,graham_whitehead,British,alta,12,12,0,0,0,0,0,0,30
1952,5,silverstone,False,False,False,False,False,fischer,Swiss,ferrari,15,13,6,0,6,0,0,0,40
1952,5,silverstone,False,False,False,False,False,claes,Belgian,simca,23,14,0,0,25,0,0,0,35
1952,5,silverstone,False,False,False,False,False,macklin,British,hwm,29,15,0,0,0,0,0,0,32
1952,5,silverstone,False,False,False,False,False,mcalpine,British,connaught,17,16,0,0,0,0,0,0,31
1952,5,silverstone,False,False,False,False,False,schell,American,maserati,32,17,0,0,0,0,0,0,31
1952,5,silverstone,False,False,False,False,False,bianco,Brazilian,maserati,28,18,0,0,0,0,0,0,35
1952,5,silverstone,False,False,False,False,False,graffenried,Swiss,maserati,31,19,0,0,18,0,0,0,38
1952,5,silverstone,False,False,False,False,False,brandon,British,cooper,18,20,0,0,24,0,0,0,32
1952,5,silverstone,False,False,False,False,False,crook,British,frazer_nash,25,21,0,0,0,0,0,0,32
1952,5,silverstone,False,False,False,False,False,alan_brown,British,cooper,13,22,2,0,13,0,0,0,32
1952,5,silverstone,False,False,False,False,False,collins,British,hwm,14,23,0,0,19,0,0,0,20
1952,5,silverstone,False,False,False,False,False,duncan_hamilton,British,hwm,11,24,0,0,0,0,0,0,32
1952,5,silverstone,False,False,False,False,False,moss,British,era,16,25,0,0,0,0,0,0,22
1952,5,silverstone,False,False,False,False,False,trintignant,French,gordini,21,26,2,0,16,0,0,0,34
1952,5,silverstone,False,False,False,False,False,gaze,Australian,hwm,26,27,0,0,0,0,0,0,32
1952,5,silverstone,False,False,False,False,False,murray,British,cooper,22,28,0,0,0,0,0,0,42
1952,5,silverstone,False,False,False,False,False,manzon,French,gordini,4,29,7,0,5,0,0,0,35
1952,5,silverstone,False,False,False,False,False,hirt,Swiss,ferrari,24,30,0,0,21,0,0,0,42
1952,6,nurburgring,True,False,False,False,False,ascari,Italian,ferrari,1,1,27,3,1,0,0,0,34
1952,6,nurburgring,True,False,False,False,False,farina,Italian,ferrari,2,2,12,0,3,0,0,0,45
1952,6,nurburgring,True,False,False,False,False,fischer,Swiss,ferrari,6,3,6,0,7,0,0,0,40
1952,6,nurburgring,True,False,False,False,False,taruffi,Italian,ferrari,5,4,19,1,2,0,0,0,45
1952,6,nurburgring,True,False,False,False,False,behra,French,gordini,11,5,4,0,9,0,0,0,31
1952,6,nurburgring,True,False,False,False,False,laurent,Belgian,ferrari,17,6,0,0,0,0,0,0,39
1952,6,nurburgring,True,False,False,False,False,riess,German,veritas,12,7,0,0,0,0,0,0,30
1952,6,nurburgring,True,False,False,False,False,ulmen,German,veritas,15,8,0,0,0,0,0,0,46
1952,6,nurburgring,True,False,False,False,False,niedermayr,German,afm,22,9,0,0,0,0,0,0,36
1952,6,nurburgring,True,False,False,False,False,claes,Belgian,hwm,32,10,0,0,28,0,0,0,35
1952,6,nurburgring,True,False,False,False,False,klenk,German,veritas,8,11,0,0,0,0,0,0,32
1952,6,nurburgring,True,False,False,False,False,klodwig,East German,bmw,29,12,0,0,0,0,0,0,49
1952,6,nurburgring,True,False,False,False,False,manzon,French,gordini,4,13,7,0,5,0,0,0,35
1952,6,nurburgring,True,False,False,False,False,heeks,German,afm,9,14,0,0,0,0,0,0,30
1952,6,nurburgring,True,False,False,False,False,gaze,Australian,hwm,14,15,0,0,0,0,0,0,32
1952,6,nurburgring,True,False,False,False,False,brudes,German,veritas,19,16,0,0,0,0,0,0,52
1952,6,nurburgring,True,False,False,False,False,balsa,French,bmw,25,17,0,0,0,0,0,0,43
1952,6,nurburgring,True,False,False,False,False,bechem,German,bmw,30,18,0,0,0,0,0,0,30
1952,6,nurburgring,True,False,False,False,False,cantoni,Uruguayan,maserati,26,19,0,0,0,0,0,0,45
1952,6,nurburgring,True,False,False,False,False,krause,East German,bmw,23,20,0,0,0,0,0,0,45
1952,6,nurburgring,True,False,False,False,False,schoeller,Swiss,ferrari,24,21,0,0,0,0,0,0,50
1952,6,nurburgring,True,False,False,False,False,aston,British,butterworth,21,22,0,0,0,0,0,0,52
1952,6,nurburgring,True,False,False,False,False,trintignant,French,gordini,3,23,2,0,15,0,0,0,34
1952,6,nurburgring,True,False,False,False,False,pietsch,German,veritas,7,24,0,0,0,0,0,0,41
1952,6,nurburgring,True,False,False,False,False,bonetto,Italian,maserati,10,25,0,0,0,0,0,0,49
1952,6,nurburgring,True,False,False,False,False,frere,Belgian,hwm,13,26,2,0,17,0,0,0,35
1952,6,nurburgring,True,False,False,False,False,helfrich,German,veritas,18,27,0,0,0,0,0,0,39
1952,6,nurburgring,True,False,False,False,False,peters,German,veritas,20,28,0,0,0,0,0,0,37
1952,6,nurburgring,True,False,False,False,False,carini,Italian,ferrari,27,29,0,0,0,0,0,0,31
1952,6,nurburgring,True,False,False,False,False,bianco,Brazilian,maserati,16,30,0,0,0,0,0,0,36
1952,7,zandvoort,False,False,False,True,False,ascari,Italian,ferrari,1,1,36,4,1,0,0,0,34
1952,7,zandvoort,False,False,False,True,False,farina,Italian,ferrari,2,2,18,0,3,0,0,0,45
1952,7,zandvoort,False,False,False,True,False,villoresi,Italian,ferrari,4,3,0,0,0,0,0,0,43
1952,7,zandvoort,False,False,False,True,False,hawthorn,British,cooper,3,4,7,0,7,0,0,0,23
1952,7,zandvoort,False,False,False,True,False,manzon,French,gordini,6,5,7,0,6,0,0,0,35
1952,7,zandvoort,False,False,False,True,False,trintignant,French,gordini,5,6,2,0,15,0,0,0,34
1952,7,zandvoort,False,False,False,True,False,duncan_hamilton,British,hwm,10,7,0,0,0,0,0,0,32
1952,7,zandvoort,False,False,False,True,False,macklin,British,hwm,9,8,0,0,0,0,0,0,32
1952,7,zandvoort,False,False,False,True,False,landi,Brazilian,maserati,16,9,0,0,0,0,0,0,45
1952,7,zandvoort,False,False,False,True,False,flinterman,Dutch,maserati,16,9,0,0,0,0,0,0,32
1952,7,zandvoort,False,False,False,True,False,wharton,British,frazer_nash,7,10,3,0,11,0,0,0,36
1952,7,zandvoort,False,False,False,True,False,moss,British,era,18,11,0,0,0,0,0,0,22
1952,7,zandvoort,False,False,False,True,False,lof,Dutch,hwm,14,12,0,0,0,0,0,0,32
1952,7,zandvoort,False,False,False,True,False,downing,British,connaught,13,13,0,0,0,0,0,0,34
1952,7,zandvoort,False,False,False,True,False,tornaco,Belgian,ferrari,17,14,0,0,25,0,0,0,25
